Date,Open,High,Low,Close,Volume,T.Change,T.Direction
2020-02-19,75.37249755859375,78.85250091552734,75.37249755859375,78.36508178710938,69433200,-0.01906572653490235,DOWN
2020-02-20,78.19249725341797,79.08000183105469,74.0875015258789,76.8709945678711,81005200,-0.047391950978772024,DOWN
2020-02-21,76.04750061035156,76.30000305175781,72.66500091552734,73.2279281616211,76818000,-0.07069761810919228,DOWN
2020-02-24,67.54750061035156,70.46749877929688,67.0,68.05088806152344,85691600,-0.0410937034380372,DOWN
2020-02-25,69.07499694824219,69.69750213623047,64.48999786376953,65.25442504882812,105549600,0.021370092556694642,UP
2020-02-26,65.51499938964844,68.86250305175781,65.5,66.64891815185547,74773200,-0.05566554984559524,DOWN
2020-02-27,63.724998474121094,66.75,62.22249984741211,62.93886947631836,90641600,0.0691606612187965,UP
2020-02-28,60.6150016784668,68.11499786376953,60.4474983215332,67.29176330566406,113325200,0.023549370265483205,UP
2020-03-02,69.2249984741211,69.39749908447266,65.25,68.8764419555664,89074400,-0.03812889402513775,DOWN
2020-03-03,69.6675033569336,70.26750183105469,65.61499786376953,66.25025939941406,65279200,0.07002893055078596,UP
2020-03-04,67.55000305175781,71.22250366210938,66.80000305175781,70.88969421386719,59740800,-0.03943592819965103,DOWN
2020-03-05,69.125,70.80000305175781,67.875,68.0940933227539,54032800,-0.026529067209367985,DOWN
2020-03-06,66.5199966430664,67.09750366210938,64.5,66.2876205444336,51541200,-0.07743181149321088,DOWN
2020-03-09,59.974998474121094,64.8499984741211,59.54499816894531,61.154850006103516,61416000,0.063722224235635,UP
2020-03-10,64.13500213623047,65.2699966430664,61.497501373291016,65.05177307128906,58064800,-0.05595976105457989,DOWN
2020-03-11,63.8650016784668,64.1500015258789,60.64250183105469,61.41149139404297,49996400,-0.12236787000950511,DOWN
2020-03-12,56.3650016784668,59.029998779296875,53.95000076293945,53.896697998046875,81654000,0.11340204361393291,UP
2020-03-13,57.625,60.255001068115234,54.90250015258789,60.00869369506836,63483600,-0.18452081534460896,DOWN
2020-03-16,53.102500915527344,56.525001525878906,48.5,48.93584060668945,72697200,0.10626277016865227,UP
2020-03-17,50.227500915527344,55.21500015258789,47.75,54.13589859008789,83363200,-0.06650710525338543,DOWN
2020-03-18,50.025001525878906,52.48500061035156,45.16999816894531,50.53547668457031,87426800,0.05004426471507384,UP
2020-03-19,50.4900016784668,54.182498931884766,48.34749984741211,53.06448745727539,76551200,-0.03390142307230848,DOWN
2020-03-20,54.75,57.58000183105469,51.282501220703125,51.265525817871094,80463600,0.03373023934161523,UP
2020-03-23,51.4275016784668,54.119998931884766,49.630001068115234,52.99472427368164,64387600,0.1715641578264253,UP
2020-03-24,57.25,63.165000915527344,57.01250076293945,62.08671951293945,110164400,-0.014286731580364087,DOWN
2020-03-25,63.45000076293945,65.45500183105469,60.915000915527344,61.199703216552734,79343200,0.047308895674068596,UP
2020-03-26,63.48500061035156,65.55500030517578,62.5,64.0949935913086,69610800,-0.017532373002022705,DOWN
2020-03-27,62.5,65.77999877929688,62.16999816894531,62.971256256103516,63882800,0.05088433241130996,UP
2020-03-30,63.84000015258789,66.48999786376953,63.397499084472656,66.17550659179688,60225200,-0.00749283240155707,DOWN
2020-03-31,66.80000305175781,68.8499984741211,64.4375,65.6796646118164,94996000,-0.07788289028681816,DOWN
2020-04-01,63.912498474121094,65.38249969482422,60.31999969482422,60.5643424987793,65691200,0.05101401252750981,UP
2020-04-02,61.060001373291016,64.0,60.57749938964844,63.65397262573242,67576400,-0.045249853669195095,DOWN
2020-04-03,63.4900016784668,63.907501220703125,59.59749984741211,60.77363967895508,66321200,0.10040576984699134,UP
2020-04-06,63.810001373291016,67.47000122070312,63.23249816894531,66.87566375732422,72788400,-0.03491050794778228,DOWN
2020-04-07,69.32499694824219,69.5625,64.32499694824219,64.54100036621094,78452000,0.03057561908373496,UP
2020-04-08,65.85250091552734,66.98750305175781,65.1500015258789,66.5143814086914,54244400,-0.014984217450146997,DOWN
2020-04-09,68.0,68.2300033569336,65.1050033569336,65.51771545410156,52556400,0.02624069902223436,UP
2020-04-13,65.13749694824219,67.55000305175781,64.25,67.23694610595703,39840800,0.05225135798384195,UP
2020-04-14,68.75,71.33000183105469,68.47250366210938,70.75016784667969,53094800,-0.010952872991317308,DOWN
2020-04-15,69.30000305175781,71.0425033569336,68.84500122070312,69.97525024414062,36614800,0.04935216614063376,UP
2020-04-16,71.7699966430664,74.75,71.63749694824219,73.42868041992188,74562000,-0.008076206791789775,DOWN
2020-04-17,74.5,74.71499633789062,71.73500061035156,72.83565521240234,53912000,-0.018028190848894066,DOWN
2020-04-20,71.80999755859375,73.375,71.31749725341797,71.5225601196289,44938800,-0.06110433452929487,DOWN
2020-04-21,70.57749938964844,71.19249725341797,66.77749633789062,67.1522216796875,73516000,0.061741971165819365,UP
2020-04-22,69.30750274658203,71.96749877929688,68.8499984741211,71.29833221435547,48335600,-0.007478479628344581,DOWN
2020-04-23,71.95999908447266,73.28500366210938,70.75,70.76512908935547,42416000,0.019647177937769822,UP
2020-04-24,70.9000015258789,72.4175033569336,70.1500015258789,72.15546417236328,35232800,0.02586375070697411,UP
2020-04-27,73.74749755859375,75.875,73.5,74.02167510986328,47938800,-0.01925383901269917,DOWN
2020-04-28,75.75,76.05000305175781,72.78500366210938,72.59647369384766,44290400,0.024368271737342795,UP
2020-04-29,74.19249725341797,75.1449966430664,73.4375,74.36552429199219,37916000,-0.020706275972742216,DOWN
2020-04-30,74.07250213623047,74.61499786376953,72.93000030517578,72.82569122314453,37591600,-0.032502850323123944,DOWN
2020-05-01,71.0875015258789,72.2249984741211,70.20999908447266,70.45864868164062,34209600,0.030093915035111385,UP
2020-05-04,70.22000122070312,72.95999908447266,70.22000122070312,72.57902526855469,31755600,0.008410632184451705,UP
2020-05-05,73.86750030517578,75.06749725341797,72.82250213623047,73.18946075439453,36889600,0.013788050960436227,UP
2020-05-06,74.23249816894531,75.5,73.85250091552734,74.19860076904297,32346400,0.023774957819037823,UP
2020-05-07,75.84500122070312,76.85250091552734,75.33000183105469,75.9626693725586,37373200,0.025027170476927818,UP
2020-05-08,76.9375,78.1875,76.59750366210938,77.86380004882812,33921600,0.03238415076029577,UP
2020-05-11,78.07499694824219,81.125,77.7874984741211,80.3853530883789,46906000,-0.03260822213252146,DOWN
2020-05-12,81.23500061035156,81.7249984741211,77.92749786376953,77.76412963867188,49306000,-0.002883632403582914,DOWN
2020-05-13,79.17500305175781,80.78500366210938,75.94750213623047,77.53988647460938,62585200,0.032197882815319545,UP
2020-05-14,78.4175033569336,80.36000061035156,76.875,80.03650665283203,60231200,0.05731284694932426,UP
2020-05-15,78.89749908447266,85.00499725341797,78.73999786376953,84.62362670898438,98766000,0.030562610825233927,UP
2020-05-18,87.6050033569336,89.16500091552734,86.80500030517578,87.20994567871094,77446000,0.0063140911969101765,UP
2020-05-19,87.90249633789062,90.875,87.62750244140625,87.7605972290039,71732000,0.01868145729832782,UP
2020-05-20,89.91000366210938,90.43000030517578,88.88749694824219,89.40009307861328,58753600,-0.021711151935820294,DOWN
2020-05-21,90.51499938964844,90.5250015258789,87.375,87.45911407470703,76106800,0.028603104425625858,UP
2020-05-22,88.25250244140625,90.93000030517578,87.13249969482422,89.9607162475586,103876400,-0.03417807540132667,DOWN
2020-05-26,91.56749725341797,91.81749725341797,86.72000122070312,86.88603210449219,77078000,-0.022081471851086776,DOWN
2020-05-27,86.25,86.32749938964844,79.96749877929688,84.96746063232422,117589200,-0.004486634691750924,DOWN
2020-05-28,84.12249755859375,87.6050033569336,83.7925033569336,84.58624267578125,73489600,0.045775875069721916,UP
2020-05-29,85.54499816894531,88.75499725341797,84.8499984741211,88.458251953125,74525600,-0.007802301110881094,DOWN
2020-06-01,88.3324966430664,88.40750122070312,86.8949966430664,87.76807403564453,38987600,0.002157522246514443,UP
2020-06-02,87.9625015258789,88.37249755859375,86.58000183105469,87.95743560791016,39132000,-0.006316812818589201,DOWN
2020-06-03,88.22250366210938,88.6624984741211,87.0,87.40182495117188,36544000,0.00011408936435719497,UP
2020-06-04,87.27999877929688,89.43250274658203,86.7750015258789,87.41179656982422,42428000,0.017509541347614288,UP
2020-06-05,87.94499969482422,89.97000122070312,87.08000183105469,88.94233703613281,48174800,-0.012892257148616637,DOWN
2020-06-08,88.77249908447266,88.89749908447266,86.85749816894531,87.79566955566406,38773600,0.02737071666142077,UP
2020-06-09,88.0,91.09750366210938,87.51249694824219,90.19869995117188,46848800,0.035457741511034424,UP
2020-06-10,91.67749786376953,95.0,91.53500366210938,93.39694213867188,63218000,-0.06090694415263731,DOWN
2020-06-11,91.5,92.61250305175781,87.86000061035156,87.70841979980469,58365200,0.015489576568368468,UP
2020-06-12,91.625,91.87249755859375,87.03250122070312,89.06698608398438,57090800,0.02700813110085254,UP
2020-06-15,88.15249633789062,91.82250213623047,87.4375,91.47251892089844,40000400,-0.011472968899584157,DOWN
2020-06-16,92.25,92.6675033569336,88.38749694824219,90.42305755615234,53571600,0.0184704922767438,UP
2020-06-17,91.13749694824219,92.98999786376953,90.70249938964844,92.09321594238281,40830400,-0.0019489112689902166,DOWN
2020-06-18,92.2699966430664,92.82499694824219,91.1449966430664,91.91373443603516,25440800,0.004691916050685752,UP
2020-06-19,92.42500305175781,94.44999694824219,92.27249908447266,92.34498596191406,52416000,0.02866792213579794,UP
2020-06-22,93.0,95.3125,92.73249816894531,94.99232482910156,39846800,-0.008056327792981599,DOWN
2020-06-23,95.51000213623047,96.42500305175781,94.07499694824219,94.22703552246094,37510800,-0.02269846644588258,DOWN
2020-06-24,94.76249694824219,95.56500244140625,91.44499969482422,92.08822631835938,44937200,0.027556654461388774,UP
2020-06-25,93.55750274658203,95.05000305175781,91.82250213623047,94.62586975097656,37607200,-0.03530016846193307,DOWN
2020-06-26,95.0,95.0,91.25,91.28556060791016,59208400,0.004915260625988349,UP
2020-06-29,91.69750213623047,92.04499816894531,89.0,91.7342529296875,34224800,0.032364165980249826,UP
2020-06-30,93.13999938964844,95.26249694824219,92.66500091552734,94.70315551757812,36789200,0.003395571650598006,UP
2020-07-01,95.2074966430664,95.75749969482422,94.12999725341797,95.02472686767578,32664800,0.008630694573563913,UP
2020-07-02,96.38999938964844,97.375,95.78250122070312,95.84485626220703,36405600,0.02361561644557475,UP
2020-07-06,97.4175033569336,99.0875015258789,97.125,98.10829162597656,31589200,0.0033031475397087284,UP
2020-07-07,99.4625015258789,100.69999694824219,98.50749969482422,98.43235778808594,35780000,0.03487215586503689,UP
2020-07-08,99.9375,102.25,99.65499877929688,101.86490631103516,36548000,0.02868060298523689,UP
2020-07-09,103.80249786376953,105.69999694824219,102.33499908447266,104.78645324707031,49454800,-0.0028308858595500475,DOWN
2020-07-10,105.88749694824219,106.55249786376953,103.7874984741211,104.48981475830078,49767600,-0.04074734757776699,DOWN
2020-07-13,105.94999694824219,107.92250061035156,100.25,100.23213195800781,45707600,0.03230621727243577,UP
2020-07-14,100.75,104.02749633789062,97.8550033569336,103.47025299072266,54267600,-0.014430853499835194,DOWN
2020-07-15,104.14250183105469,104.33000183105469,100.55750274658203,101.97708892822266,40398400,-0.009044509638052811,DOWN
2020-07-16,100.1500015258789,102.06749725341797,98.95500183105469,101.05475616455078,34496400,0.006586337692289668,UP
2020-07-17,102.25499725341797,102.48500061035156,100.87750244140625,101.7203369140625,26628400,0.030314142204482808,UP
2020-07-20,102.74250030517578,105.3125,101.56749725341797,104.80390167236328,28485200,-0.017339337520948184,DOWN
2020-07-21,105.12999725341797,105.5999984741211,102.86750030517578,102.9866714477539,27703600,0.01067431166732069,UP
2020-07-22,103.67500305175781,106.0250015258789,102.91500091552734,104.08598327636719,36729200,-0.02960134600349873,DOWN
2020-07-23,104.5,105.47000122070312,100.3125,101.00489807128906,41166000,0.0063920650893267705,UP
2020-07-24,98.75,103.64749908447266,97.7699966430664,101.65052795410156,47329200,0.022266908384244388,UP
2020-07-27,102.32250213623047,104.4175033569336,102.17749786376953,103.91397094726562,29213200,-0.019766799518245337,DOWN
2020-07-28,103.74250030517578,103.81999969482422,102.09249877929688,101.85992431640625,27163600,0.02447257820097759,UP
2020-07-29,103.90750122070312,105.1624984741211,103.47000122070312,104.35269927978516,28450800,0.014189502531745557,UP
2020-07-30,103.75,106.2300033569336,102.95249938964844,105.83341217041016,30888000,7.057485054029478e-05,UP
2020-07-31,105.63249969482422,107.66500091552734,104.33000183105469,105.84088134765625,38608000,0.03725959389814992,UP
2020-08-03,107.32499694824219,110.98750305175781,107.15249633789062,109.78446960449219,41272000,0.019754309862561215,UP
2020-08-04,110.5,112.27749633789062,109.05999755859375,111.95318603515625,31033600,0.00525469390336375,UP
2020-08-05,112.44000244140625,113.71749877929688,111.6624984741211,112.54146575927734,24992400,0.004319425721652781,UP
2020-08-06,113.49749755859375,113.58000183105469,111.7874984741211,113.02758026123047,24431600,-0.011997906680982995,DOWN
2020-08-07,113.125,115.04750061035156,110.375,111.6714859008789,34251600,-0.0030803432806096875,DOWN
2020-08-10,113.34249877929688,114.0824966430664,108.56500244140625,111.32749938964844,42779600,-0.028213289027528843,DOWN
2020-08-11,110.73750305175781,111.36750030517578,107.9574966430664,108.18658447265625,35451200,0.054401225593488256,UP
2020-08-12,109.90750122070312,114.66999816894531,109.5824966430664,114.07206726074219,46441200,0.000240174097126733,UP
2020-08-13,115.45999908447266,117.21749877929688,113.55750274658203,114.0994644165039,37446000,0.010574149738102001,UP
2020-08-14,115.30000305175781,117.04750061035156,114.40499877929688,115.30596923828125,36643600,0.06684545301039124,UP
2020-08-17,118.51249694824219,124.09750366210938,118.17250061035156,123.0136489868164,62130000,-0.0061807364277742805,DOWN
2020-08-18,124.5,124.95999908447266,120.86250305175781,122.25333404541016,50344800,-0.009970613434644782,DOWN
2020-08-19,122.96499633789062,123.1500015258789,120.9800033569336,121.03439331054688,62262400,0.0002058720819555493,UP
2020-08-20,119.75,123.75,118.7874984741211,121.05931091308594,92138800,0.044683196821475146,UP
2020-08-21,122.01750183105469,128.08749389648438,121.95249938964844,126.4686279296875,99986800,0.002897476040774949,UP
2020-08-24,128.83749389648438,129.125,125.07499694824219,126.83506774902344,49056400,0.0023388937525197218,UP
2020-08-25,126.30750274658203,127.61250305175781,125.73750305175781,127.13172149658203,28907600,0.0018037125536556342,UP
2020-08-26,127.99250030517578,128.68499755859375,126.77749633789062,127.36103057861328,32124400,-0.011332338732551905,DOWN
2020-08-27,127.81500244140625,128.5,125.66500091552734,125.91773223876953,31760400,0.041137730925579374,UP
2020-08-28,126.75,131.47999572753906,126.42500305175781,131.0977020263672,53716000,0.017246458438159307,UP
2020-08-31,131.82749938964844,135.75,130.37750244140625,133.35867309570312,50084000,0.03369335707454879,UP
2020-09-01,134.8000030517578,139.9375,134.36500549316406,137.8519744873047,51131600,0.0380221217725798,UP
2020-09-02,147.03750610351562,147.2675018310547,139.0,143.09339904785156,87401200,-0.0927752645645249,DOWN
2020-09-03,138.28750610351562,138.84500122070312,128.78750610351562,129.81787109375,94512800,-0.03019472612245977,DOWN
2020-09-04,127.8375015258789,131.75,117.04750061035156,125.89805603027344,146368400,-0.0562093261849832,DOWN
2020-09-08,117.34500122070312,125.5,117.0425033569336,118.8214111328125,79572800,0.06732157625194546,UP
2020-09-09,124.0,128.09249877929688,122.31749725341797,126.8206558227539,73620000,-0.03171446263309485,DOWN
2020-09-10,129.8925018310547,130.65249633789062,121.66999816894531,122.7986068725586,69868400,-0.011960267799756452,DOWN
2020-09-11,124.8550033569336,126.5250015258789,118.9574966430664,121.32990264892578,63692800,0.058181835788611025,UP
2020-09-14,130.80999755859375,133.14999389648438,126.3125,128.38909912109375,120174400,0.009224982612535904,UP
2020-09-15,132.8000030517578,132.9875030517578,128.27749633789062,129.573486328125,72755600,-0.036679048127778,DOWN
2020-09-16,129.57249450683594,130.92750549316406,125.13749694824219,124.82085418701172,55638400,-0.004075237466488635,DOWN
2020-09-17,121.32250213623047,125.89749908447266,120.34750366210938,124.31217956542969,79251200,-0.022004381286038877,DOWN
2020-09-18,125.9375,126.32499694824219,119.88749694824219,121.57676696777344,69846000,0.026908983885471915,UP
2020-09-21,119.25,125.2249984741211,119.04499816894531,124.84827423095703,72104400,0.009626797370563267,UP
2020-09-22,125.75,126.4800033569336,121.55500030517578,126.05016326904297,64645200,-0.04067173206157959,DOWN
2020-09-23,125.75499725341797,127.2699966430664,120.7925033569336,120.9234848022461,64701200,0.018496773720963366,UP
2020-09-24,120.72250366210938,125.69499969482422,120.13999938964844,123.1601791381836,73124000,0.042577671069379264,UP
2020-09-25,124.4749984741211,128.8350067138672,122.4574966430664,128.404052734375,58801600,0.012525478046100158,UP
2020-09-28,130.40249633789062,130.5175018310547,127.5,130.0123748779297,57380800,0.014633898445523874,UP
2020-09-29,129.375,134.42750549316406,129.33250427246094,131.9149627685547,62146000,0.02304185951499682,UP
2020-09-30,131.5749969482422,136.22500610351562,131.50250244140625,134.95452880859375,68918400,0.006208123124515241,UP
2020-10-01,137.5800018310547,137.62750244140625,134.6074981689453,135.79234313964844,52500400,-0.040563137249085224,DOWN
2020-10-02,132.25,135.19500732421875,130.50999450683594,130.2841796875,55249600,0.0444218196025814,UP
2020-10-05,132.36000061035156,136.4425048828125,132.2274932861328,136.07164001464844,47982000,0.006890201625080028,UP
2020-10-06,138.3000030517578,141.4199981689453,136.64999389648438,137.0092010498047,78442000,0.01656169064938484,UP
2020-10-07,139.99749755859375,141.1925048828125,138.63499450683594,139.27830505371094,41808400,-0.008969577692974018,DOWN
2020-10-08,140.75,140.84500122070312,137.5800018310547,138.02903747558594,37890000,-0.005491676810337021,DOWN
2020-10-09,137.6699981689453,138.24249267578125,136.6074981689453,137.27102661132812,34689200,0.03365990106482819,UP
2020-10-12,139.89500427246094,143.47000122070312,139.125,141.8915557861328,43474400,0.0015636081494740939,UP
2020-10-13,142.96499633789062,143.48500061035156,140.1875,142.11341857910156,34460400,-0.010738123883011208,DOWN
2020-10-14,142.90499877929688,143.42750549316406,139.60000610351562,140.58738708496094,27610000,-0.008885948769934648,DOWN
2020-10-15,138.1074981689453,140.0574951171875,137.67750549316406,139.338134765625,26722400,-0.01134568683210424,DOWN
2020-10-16,140.36749267578125,141.21499633789062,137.9250030517578,137.7572479248047,24239200,-0.022716510824752012,DOWN
2020-10-19,139.02999877929688,139.8350067138672,134.0675048828125,134.6278839111328,29806800,0.01094631027432591,UP
2020-10-20,135.8350067138672,137.99749755859375,135.07000732421875,136.1015625,22921200,-0.0088492112608346,DOWN
2020-10-21,136.25,137.9149932861328,134.77499389648438,134.8971710205078,21959600,-0.01210740738687932,DOWN
2020-10-22,135.22500610351562,136.11749267578125,132.3175048828125,133.263916015625,29048000,0.017158133476474324,UP
2020-10-23,134.5,135.9324951171875,132.91250610351562,135.55047607421875,23348400,-0.03303834237112757,DOWN
2020-10-26,134.27000427246094,136.92750549316406,130.38499450683594,131.07211303710938,33689600,0.01944250613100773,UP
2020-10-27,133.05999755859375,134.4199981689453,131.9149932861328,133.6204833984375,25052000,-0.057457834643835026,DOWN
2020-10-28,131.97999572753906,132.60000610351562,126.08999633789062,125.94293975830078,37652000,0.03144062250626112,UP
2020-10-29,128.38499450683594,131.92750549316406,127.5,129.9026641845703,32008000,-0.03762289151998732,DOWN
2020-10-30,128.5,129.36500549316406,123.0,125.01535034179688,41682000,0.003729766583839833,UP
2020-11-02,126.57749938964844,128.36749267578125,123.94999694824219,125.48162841796875,29965200,0.03487478178561032,UP
2020-11-03,127.08499908447266,131.0500030517578,126.02749633789062,129.85777282714844,27290000,0.059506772863518353,UP
2020-11-04,133.8925018310547,138.27499389648438,133.3699951171875,137.58518981933594,41022800,0.026514888957624994,UP
2020-11-05,141.625,143.38999938964844,139.91000366210938,141.23324584960938,31902800,0.02838946820944388,UP
2020-11-06,141.09750366210938,145.8874969482422,138.9499969482422,145.24278259277344,38334800,-0.06395068786677416,DOWN
2020-11-09,145.52499389648438,146.9149932861328,136.1074981689453,135.95440673828125,58297600,-0.06314750949168046,DOWN
2020-11-10,136.06500244140625,136.06500244140625,126.28250122070312,127.36922454833984,64406800,0.050743958847860426,UP
2020-11-11,130.53750610351562,134.35000610351562,129.4824981689453,133.8324432373047,40474400,0.002887863800549173,UP
2020-11-12,134.7899932861328,137.66000366210938,133.16000366210938,134.21893310546875,36581200,-0.011871300379301397,DOWN
2020-11-13,136.2725067138672,136.6875,130.59249877929688,132.62557983398438,34631200,0.016413610607760143,UP
2020-11-16,131.72500610351562,136.4949951171875,131.55999755859375,134.8024444580078,41377600,-0.006881385328034839,DOWN
2020-11-17,135.52499389648438,135.96249389648438,133.03750610351562,133.87481689453125,31202800,0.000484520642562547,UP
2020-11-18,134.65249633789062,136.0574951171875,131.85000610351562,133.93968200683594,51092400,0.0008559023025058732,UP
2020-11-19,132.12750244140625,134.875,131.0,134.0543212890625,56593600,-0.02622685587789897,DOWN
2020-11-20,134.5399932861328,134.94500732421875,130.64999389648438,130.5384979248047,34108800,0.0039922987465417226,UP
2020-11-23,131.71249389648438,133.8249969482422,130.15499877929688,131.0596466064453,36135600,-0.013869864508899377,DOWN
2020-11-24,131.4250030517578,131.6199951171875,128.85000610351562,129.2418670654297,34650000,0.021377226314773567,UP
2020-11-25,130.3249969482422,132.69500732421875,130.1999969482422,132.00469970703125,25991600,0.002002182391521945,UP
2020-11-27,133.75,134.0749969482422,131.7050018310547,132.2689971923828,16727600,0.01057613872763552,UP
2020-11-30,132.64999389648438,134.125,129.72250366210938,133.6678924560547,28695200,-0.0008582133978778383,DOWN
2020-12-01,134.92250061035156,135.28750610351562,132.28250122070312,133.5531768798828,29694800,0.011538592050011509,UP
2020-12-02,133.5050048828125,136.73500061035156,132.34249877929688,135.0941925048828,28336000,-0.010671784924730088,DOWN
2020-12-03,135.875,136.60000610351562,133.2899932861328,133.65249633789062,19952000,0.01211181577910847,UP
2020-12-04,134.48500061035156,135.60000610351562,133.8874969482422,135.27127075195312,20224400,0.003577383679757684,UP
2020-12-07,136.0124969482422,137.3125,135.0,135.75518798828125,22324400,-0.01886959567271662,DOWN
2020-12-08,135.85000610351562,135.9875030517578,132.81500244140625,133.19354248046875,27192000,-0.03140472898756008,DOWN
2020-12-09,133.0050048828125,134.13999938964844,128.6824951171875,129.01063537597656,40130000,0.003209640488804011,UP
2020-12-10,128.69000244140625,130.6875,128.4949951171875,129.42471313476562,20776400,0.003160819327755915,UP
2020-12-11,129.67250061035156,130.1999969482422,128.22999572753906,129.83380126953125,20926400,0.02270769938092232,UP
2020-12-14,130.8800048828125,133.8874969482422,130.77499389648438,132.7820281982422,27015600,0.003888070367247698,UP
2020-12-15,134.3975067138672,134.63999938964844,131.86749267578125,133.2982940673828,19301600,-0.008831895558490843,DOWN
2020-12-16,134.22500610351562,134.37249755859375,132.125,132.1210174560547,22311600,0.007457138689567433,UP
2020-12-17,133.66749572753906,133.7949981689453,131.78500366210938,133.10626220703125,23138400,-0.005190724743478703,DOWN
2020-12-18,133.7899932861328,134.0500030517578,130.7050018310547,132.41534423828125,34206400,0.004539539883281485,UP
2020-12-21,130.74749755859375,133.6999969482422,129.6750030517578,133.01644897460938,30233200,-0.004050306021337158,DOWN
2020-12-22,133.1925048828125,133.37249755859375,130.5399932861328,132.47769165039062,18558000,-0.02025856081588029,DOWN
2020-12-23,132.55999755859375,132.75,130.0500030517578,129.79388427734375,17914400,-0.0011917229042629485,DOWN
2020-12-24,130.37249755859375,131.3249969482422,129.3874969482422,129.6392059326172,9788400,-0.007215248053945134,DOWN
2020-12-28,130.625,130.625,127.63249969482422,128.70382690429688,21256400,0.0033531584991299823,UP
2020-12-29,129.25,130.72500610351562,128.42250061035156,129.13539123535156,17037200,0.01564536618560486,UP
2020-12-30,129.90249633789062,132.1374969482422,128.96749877929688,131.15576171875,22539600,-0.006903557055475074,DOWN
2020-12-31,131.36500549316406,131.50999450683594,129.14999389648438,130.2503204345703,19242400,0.004480859785252811,UP
2021-01-04,131.04249572753906,136.52499389648438,129.625,130.83395385742188,56064000,0.022210121509145697,UP
2021-01-05,130.99749755859375,134.43499755859375,130.8699951171875,133.7397918701172,32276000,-0.05895299489285,DOWN
